"cultivo","cve_ent","entidad","cve_mun","municipio","productores","escenario_marginacion","escenario_precio","latitud","longitud","im","gm","imn"
"Maíz","30","Veracruz de Ignacio de la Llave","070","Hidalgotitlán",1945,0.0,0.0,17.771,-94.6465,49.702,"Alto",0.778264
"Maíz","20","Oaxaca","002","Acatlán de Pérez Figueroa",1032,0.0,0.0,18.5386,-96.6076,52.9518,"Medio",0.829151
"Maíz","20","Oaxaca","098","San Andrés Teotilálpam",653,0.0,0.0,17.9541,-96.6566,50.3149,"Alto",0.787862
"Maíz","30","Veracruz de Ignacio de la Llave","061","Las Choapas",2369,0.0,0.0,17.9093,-94.0903,52.4687,"Alto",0.821587
"Maíz","20","Oaxaca","313","San Pedro Jocotipac",164,0.0,0.0,17.7686,-97.0802,50.6347,"Alto",0.792869
"Maíz","20","Oaxaca","201","San Juan Juquila Vijanos",56,0.0,0.0,17.3538,-96.304,51.5074,"Alto",0.806534
"Maíz","20","Oaxaca","498","Santiago Yaveo",550,14863000.0,0.0,17.3358,-95.7007,47.5113,"Muy alto",0.74396
"Maíz","20","Oaxaca","035","Guelatao de Juárez",19,0.0,0.0,17.3182,-96.4937,58.3075,"Muy bajo",0.913014
"Maíz","20","Oaxaca","040","Huautepec",953,1779390.0,0.0,18.102,-96.7973,43.5288,"Muy alto",0.6816
"Maíz","20","Oaxaca","374","Santa Cruz Acatepec",16,35403.3,0.0,18.1638,-96.8753,47.6036,"Muy alto",0.745407
"Maíz","20","Oaxaca","468","Santiago Jocotepec",1677,0.0,0.0,17.5357,-95.9444,49.865,"Alto",0.780816
"Maíz","20","Oaxaca","220","San Juan Tepeuxila",446,0.0,0.0,17.7229,-96.8411,52.9062,"Medio",0.828437
"Maíz","20","Oaxaca","478","Santiago Nacaltepec",330,0.0,0.0,17.5055,-96.9165,52.9877,"Medio",0.829713
"Maíz","20","Oaxaca","442","Santa María Yalina",4,0.0,0.0,17.2405,-96.2628,53.7563,"Medio",0.841749
"Maíz","12","Guerrero","026","Cuetzala del Progreso",1331,30110700.0,0.0,18.1341,-99.8315,45.813,"Muy alto",0.717369
"Maíz","20","Oaxaca","021","Cosolapa",244,0.0,0.0,18.6018,-96.6824,54.5628,"Medio",0.854377
"Maíz","20","Oaxaca","288","San Miguel Yotao",30,0.0,0.0,17.3705,-96.3372,52.5197,"Alto",0.822385
"Maíz","20","Oaxaca","309","San Pedro Ixcatlán",784,2689370.0,0.0,18.1457,-96.5106,46.9858,"Muy alto",0.735732
"Maíz","20","Oaxaca","460","Santiago Choápam",327,0.0,0.0,17.3606,-95.9226,49.4988,"Alto",0.775083
"Maíz","20","Oaxaca","177","San Juan Bautista Cuicatlán",323,0.0,0.0,17.8015,-96.9596,54.6718,"Bajo",0.856084
"Maíz","20","Oaxaca","182","San Juan Bautista Tlacoatzintepec",340,0.0,0.0,17.8594,-96.5871,49.2833,"Alto",0.771708
"Maíz","20","Oaxaca","027","Chiquihuitlán de Benito Juárez",247,975019.0,0.0,17.9954,-96.7454,49.0854,"Alto",0.76861
"Maíz","20","Oaxaca","139","San Francisco Chapulapa",246,0.0,0.0,17.941,-96.7544,49.476,"Alto",0.774725
"Maíz","20","Oaxaca","044","Loma Bonita",622,0.0,0.0,18.1099,-95.88,55.2201,"Bajo",0.864669
"Maíz","20","Oaxaca","024","Cuyamecalco Villa de Zaragoza",548,0.0,0.0,17.9651,-96.8314,49.1341,"Alto",0.769372
"Maíz","20","Oaxaca","278","San Miguel Soyaltepec",2407,0.0,0.0,18.2404,-96.4036,49.7757,"Alto",0.779418
"Maíz","20","Oaxaca","438","Santa María Tlalixtac",236,0.0,0.0,17.9517,-96.7381,50.2964,"Alto",0.787572
"Maíz","20","Oaxaca","276","San Miguel Santa Flor",60,333965.0,0.0,17.9211,-96.7993,47.2419,"Muy alto",0.739742
"Maíz","20","Oaxaca","136","San Felipe Usila",2007,0.0,0.0,17.8794,-96.5284,52.3092,"Alto",0.819089
"Maíz","21","Puebla","149","Santiago Miahuatlán",348,0.0,0.0,18.5532,-97.4419,53.4987,"Medio",0.837716
"Maíz","21","Puebla","209","Zapotitlán",974,0.0,0.0,18.3297,-97.4754,53.1391,"Medio",0.832084
"Maíz","21","Puebla","217","Zoquitlán",3385,13983500.0,0.0,18.3357,-97.0173,48.1038,"Muy alto",0.753239
"Maíz","20","Oaxaca","134","San Felipe Jalapa de Díaz",2595,16794600.0,0.0,18.0713,-96.5361,47.5774,"Muy alto",0.744995
"Maíz","20","Oaxaca","436","Santa María Texcatitlán",96,66689.3,0.0,17.7129,-97.0667,45.0928,"Muy alto",0.70609
"Maíz","20","Oaxaca","190","San Juan Cotzocón",1203,0.0,0.0,17.164,-95.7823,50.997,"Alto",0.798542
"Maíz","20","Oaxaca","232","San Lucas Ojitlán",2886,42155000.0,0.0,18.0575,-96.3978,48.1592,"Muy alto",0.754106
"Maíz","20","Oaxaca","212","San Juan Petlapa",381,2309460.0,0.0,17.4693,-96.0368,47.7686,"Muy alto",0.74799
"Maíz","20","Oaxaca","205","San Juan Lalana",1290,11809100.0,0.0,17.4709,-95.8799,48.6989,"Muy alto",0.762558
"Maíz","20","Oaxaca","417","Santa María Jacatepec",1106,0.0,0.0,17.8601,-96.2113,51.4459,"Alto",0.805571
"Maíz","20","Oaxaca","184","San Juan Bautista Tuxtepec",2019,0.0,0.0,18.0812,-96.1185,56.1359,"Bajo",0.879011
"Maíz","20","Oaxaca","559","San Juan Bautista Valle Nacional",2339,0.0,0.0,17.775,-96.304,53.6107,"Medio",0.839468
"Maíz","21","Puebla","036","Coyomeapan",2809,14027100.0,0.0,18.2837,-96.9925,48.7014,"Muy alto",0.762595
"Maíz","20","Oaxaca","189","San Juan Comaltepec",416,4885510.0,0.0,17.3382,-95.9768,48.2566,"Muy alto",0.75563
"Maíz","20","Oaxaca","138","San Francisco Cajonos",45,0.0,0.0,17.1721,-96.2515,53.5417,"Medio",0.838389
"Maíz","20","Oaxaca","503","Santiago Zoochila",34,0.0,0.0,17.2206,-96.2421,55.0568,"Bajo",0.862112
"Maíz","20","Oaxaca","166","San José Chiltepec",747,0.0,0.0,17.9454,-96.1705,53.4491,"Medio",0.836938
"Maíz","20","Oaxaca","359","Santa Ana Yareni",149,0.0,0.0,17.3978,-96.6108,50.948,"Alto",0.797774
"Maíz","31","Yucatán","076","Tecoh",105,0.0,0.0,20.7417,-89.4743,52.9895,"Medio",0.829742
"Maíz","21","Puebla","035","Coxcatlán",1295,0.0,0.0,18.2665,-97.1471,53.8094,"Medio",0.842581
"Maíz","31","Yucatán","064","Sanahcat",9,0.0,0.0,20.7713,-89.2148,53.8418,"Medio",0.843088
"Maíz","31","Yucatán","036","Homún",21,0.0,0.0,20.7395,-89.2857,53.0304,"Medio",0.830382
"Maíz","31","Yucatán","034","Hocabá",63,0.0,0.0,20.8162,-89.2451,50.9667,"Alto",0.798067
"Maíz","31","Yucatán","053","Muna",96,0.0,0.0,20.484,-89.7134,55.2898,"Bajo",0.865762
"Maíz","31","Yucatán","015","Cuzamá",16,0.0,0.0,20.7415,-89.317,51.7112,"Alto",0.809726
"Maíz","31","Yucatán","037","Huhí",4,0.0,0.0,20.725,-89.1622,54.0881,"Medio",0.846944
"Maíz","31","Yucatán","002","Acanceh",52,0.0,0.0,20.8125,-89.4535,55.0833,"Bajo",0.862528
"Maíz","31","Yucatán","041","Kanasín",1,0.0,0.0,20.9346,-89.5581,58.122,"Muy bajo",0.91011
"Maíz","21","Puebla","061","Eloxochitlán",1886,10594400.0,0.0,18.4989,-96.9548,45.8768,"Muy alto",0.718367
"Maíz","31","Yucatán","067","Seyé",18,0.0,0.0,20.837,-89.3723,55.4453,"Bajo",0.868197
"Maíz","31","Yucatán","090","Timucuy",10,0.0,0.0,20.8105,-89.5135,51.8841,"Alto",0.812432
"Maíz","21","Puebla","145","San Sebastián Tlacotepec",1487,6026190.0,0.0,18.4046,-96.8506,47.7344,"Muy alto",0.747454
"Maíz","21","Puebla","046","Chapulco",318,0.0,0.0,18.6205,-97.4112,54.838,"Bajo",0.858687
"Maíz","31","Yucatán","066","Santa Elena",225,0.0,0.0,20.3289,-89.6433,51.8907,"Alto",0.812536
"Maíz","31","Yucatán","080","Tekit",220,0.0,0.0,20.5335,-89.3331,54.1478,"Medio",0.847879
"Maíz","21","Puebla","156","Tehuacán",720,0.0,0.0,18.4622,-97.392,57.1736,"Muy bajo",0.895259
"Maíz","07","Chiapas","087","Suchiate",309,0.0,0.0,14.6795,-92.1509,51.2573,"Alto",0.802619
"Maíz","20","Oaxaca","009","Ayotzintepec",690,0.0,0.0,17.6767,-96.1333,52.3632,"Alto",0.819935
"Maíz","12","Guerrero","008","Atenango del Río",902,0.0,0.0,18.1043,-99.1078,49.2984,"Alto",0.771945
"Maíz","20","Oaxaca","062","Natividad",8,0.0,0.0,17.2969,-96.4333,55.6142,"Bajo",0.870841
"Maíz","12","Guerrero","002","Ahuacuotzingo",4715,86209200.0,0.0,17.7141,-98.9349,45.2767,"Muy alto",0.70897
"Maíz","20","Oaxaca","514","Santo Domingo Roayaga",109,1589490.0,0.0,17.3376,-96.1146,47.4991,"Muy alto",0.74377
"Maíz","20","Oaxaca","001","Abejones",122,0.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Maíz","20","Oaxaca","522","Santo Domingo Xagacía",96,0.0,0.0,17.1555,-96.268,50.193,"Alto",0.785953
"Maíz","20","Oaxaca","544","Teococuilco de Marcos Pérez",64,0.0,0.0,17.352,-96.6149,52.6182,"Alto",0.823928
"Maíz","20","Oaxaca","458","Santiago Comaltepec",55,0.0,0.0,17.5641,-96.5478,54.5214,"Medio",0.853729
"Maíz","20","Oaxaca","502","Santiago Zacatepec",297,2196390.0,0.0,17.1594,-95.915,45.794,"Muy alto",0.71707
"Maíz","31","Yucatán","012","Cenotillo",60,0.0,0.0,20.9658,-88.6044,53.734,"Medio",0.8414
"Maíz","31","Yucatán","030","Dzitás",201,0.0,0.0,20.8399,-88.5278,49.262,"Alto",0.771375
"Maíz","12","Guerrero","050","Pungarabato",706,0.0,0.0,18.3623,-100.668,55.5567,"Bajo",0.869941
"Maíz","20","Oaxaca","280","Villa Talea de Castro",107,0.0,0.0,17.36,-96.2499,54.3415,"Medio",0.850912
"Maíz","30","Veracruz de Ignacio de la Llave","107","Las Minas",347,0.0,0.0,19.6909,-97.1461,51.399,"Alto",0.804837
"Maíz","31","Yucatán","032","Espita",284,0.0,0.0,21.0111,-88.3068,52.2518,"Alto",0.818191
"Maíz","12","Guerrero","017","Cocula",1316,0.0,0.0,18.2359,-99.6612,52.7122,"Medio",0.8254
"Maíz","21","Puebla","027","Caltepec",1299,0.0,0.0,18.1823,-97.4794,51.4002,"Alto",0.804855
"Maíz","31","Yucatán","073","Tahdziú",431,0.0,0.0,20.2038,-88.9449,49.4453,"Alto",0.774245
"Maíz","20","Oaxaca","299","San Pablo Yaganiza",77,0.0,0.0,17.1461,-96.2296,53.6069,"Medio",0.839409
"Maíz","31","Yucatán","097","Tunkás",5,0.0,0.0,20.9023,-88.7523,51.54,"Alto",0.807045
"Maíz","20","Oaxaca","120","San Bartolomé Zoogocho",4,0.0,0.0,17.2408,-96.243,53.495,"Medio",0.837657
"Maíz","30","Veracruz de Ignacio de la Llave","132","Las Vigas de Ramírez",983,0.0,0.0,19.6385,-97.1035,53.8867,"Medio",0.843791
"Maíz","31","Yucatán","060","Quintana Roo",49,0.0,0.0,20.8672,-88.6318,53.3604,"Medio",0.83555
"Maíz","30","Veracruz de Ignacio de la Llave","128","Perote",2446,0.0,0.0,19.5607,-97.2441,56.1144,"Bajo",0.878673
"Maíz","12","Guerrero","003","Ajuchitlán del Progreso",4017,186130000.0,0.0,18.1596,-100.496,48.2001,"Muy alto",0.754747
"Maíz","20","Oaxaca","541","Tanetze de Zaragoza",16,0.0,0.0,17.3767,-96.3022,53.7943,"Medio",0.842343
"Maíz","20","Oaxaca","262","San Miguel Amatlán",60,0.0,0.0,17.2755,-96.4717,54.8613,"Bajo",0.859051
"Maíz","31","Yucatán","101","Umán",75,0.0,0.0,20.8819,-89.7483,57.1401,"Muy bajo",0.894735
"Maíz","20","Oaxaca","363","Santa Catarina Ixtepeji",183,0.0,0.0,17.2655,-96.5617,54.5242,"Medio",0.853774
"Maíz","31","Yucatán","050","Mérida",39,0.0,0.0,20.9672,-89.6244,59.9136,"Muy bajo",0.938164
"Maíz","20","Oaxaca","496","Santiago Xiacuí",117,0.0,0.0,17.2931,-96.4316,55.9423,"Bajo",0.875978
"Maíz","31","Yucatán","094","Tixméhuac",650,0.0,0.0,20.2357,-89.109,50.509,"Alto",0.7909
"Maíz","31","Yucatán","001","Abalá",131,0.0,0.0,20.6476,-89.6809,52.0644,"Alto",0.815256
"Maíz","31","Yucatán","098","Tzucacab",675,0.0,0.0,20.0719,-89.0503,53.4045,"Medio",0.836241
"Maíz","21","Puebla","129","San José Miahuatlán",318,0.0,0.0,18.2902,-97.2877,53.7825,"Medio",0.84216
"Maíz","12","Guerrero","073","Zirándaro",1611,0.0,0.0,18.4791,-100.976,49.2717,"Alto",0.771526
"Maíz","31","Yucatán","058","Peto",851,0.0,0.0,20.1259,-88.924,53.4322,"Medio",0.836675
"Maíz","12","Guerrero","067","Tlapehuala",1459,0.0,0.0,18.2398,-100.542,52.5354,"Alto",0.822631
"Maíz","12","Guerrero","064","Tlalchapa",1549,0.0,0.0,18.4087,-100.478,52.4707,"Alto",0.821618
"Maíz","31","Yucatán","023","Chocholá",88,0.0,0.0,20.7502,-89.8307,54.8271,"Bajo",0.858516
"Maíz","12","Guerrero","027","Cutzamala de Pinzón",2296,0.0,0.0,18.4652,-100.579,50.5348,"Alto",0.791305
"Maíz","20","Oaxaca","114","San Baltazar Yatzachi el Bajo",36,0.0,0.0,17.2282,-96.2198,53.2828,"Medio",0.834335
"Maíz","20","Oaxaca","038","Villa Hidalgo Yalálag",136,0.0,0.0,17.1859,-96.1788,51.4304,"Alto",0.805328
"Maíz","31","Yucatán","089","Ticul",35,0.0,0.0,20.3983,-89.5344,56.0262,"Bajo",0.877293
"Maíz","31","Yucatán","047","Maní",135,0.0,0.0,20.3878,-89.3929,51.9982,"Alto",0.81422
"Maíz","12","Guerrero","022","Coyuca de Catalán",4105,277576000.0,0.0,18.331,-100.699,49.1333,"Alto",0.76936
"Maíz","20","Oaxaca","097","San Andrés Solaga",58,0.0,0.0,17.271,-96.2369,52.6781,"Medio",0.824866
"Maíz","31","Yucatán","075","Teabo",201,0.0,0.0,20.4004,-89.2849,50.6574,"Alto",0.793225
"Maíz","31","Yucatán","025","Dzan",12,0.0,0.0,20.3878,-89.4689,54.9583,"Bajo",0.860571
"Maíz","12","Guerrero","007","Arcelia",2062,0.0,0.0,18.3158,-100.284,53.7957,"Medio",0.842366
"Maíz","31","Yucatán","024","Chumayel",39,0.0,0.0,20.4295,-89.3025,51.2264,"Alto",0.802135
"Maíz","20","Oaxaca","191","San Juan Chicomezúchil",63,0.0,0.0,17.289,-96.4949,54.1358,"Medio",0.847691
"Maíz","31","Yucatán","018","Chapab",160,0.0,0.0,20.4587,-89.4566,52.5761,"Alto",0.823268
"Maíz","31","Yucatán","046","Mama",274,0.0,0.0,20.4774,-89.3656,51.8632,"Alto",0.812106
"Maíz","31","Yucatán","062","Sacalum",51,0.0,0.0,20.4958,-89.5912,53.8611,"Medio",0.84339
"Maíz","20","Oaxaca","473","Santiago Laxopa",157,0.0,0.0,17.2198,-96.3134,54.6516,"Bajo",0.855768
"Maíz","20","Oaxaca","504","Nuevo Zoquiápam",171,0.0,0.0,17.2913,-96.62,53.6716,"Medio",0.840422
"Maíz","31","Yucatán","016","Chacsinkín",378,0.0,0.0,20.1726,-89.0164,52.3039,"Alto",0.819006
"Maíz","31","Yucatán","003","Akil",28,0.0,0.0,20.2671,-89.3468,53.8229,"Medio",0.842791
"Maíz","12","Guerrero","084","Santa Cruz del Rincón",138,0.0,0.0,16.9958,-98.7361,0.0,"",0.0
"Maíz","12","Guerrero","082","Las Vigas",563,0.0,0.0,16.7604,-99.2285,0.0,"",0.0
"Maíz","12","Guerrero","083","Ñuu Savi",1470,0.0,0.0,16.9458,-99.0081,0.0,"",0.0
"Maíz","12","Guerrero","085","San Nicolás",429,0.0,0.0,16.417,-98.5176,0.0,"",0.0
"Maíz","31","Yucatán","056","Oxkutzcab",808,0.0,0.0,20.3019,-89.4188,53.4986,"Medio",0.837714
"Maíz","07","Chiapas","017","Cintalapa de Figueroa",5229,0.0,0.0,16.6987,-93.7204,53.7799,"Medio",0.842119
"Maíz","07","Chiapas","046","Jiquipilas",5491,0.0,0.0,16.6677,-93.6505,53.4321,"Medio",0.836673
"Maíz","31","Yucatán","079","Tekax",1357,0.0,0.0,20.2035,-89.2884,53.7973,"Medio",0.842391
"Maíz","12","Guerrero","015","Buenavista de Cuéllar",723,0.0,0.0,18.4579,-99.4053,55.9209,"Bajo",0.875644
"Maíz","31","Yucatán","096","Tizimín",1312,0.0,0.0,21.1433,-88.152,53.4162,"Medio",0.836423
"Maíz","31","Yucatán","008","Calotmul",306,0.0,0.0,21.0193,-88.177,52.1191,"Alto",0.816113
"Maíz","31","Yucatán","085","Temozón",913,0.0,0.0,20.8037,-88.2012,51.7477,"Alto",0.810296
"Maíz","20","Oaxaca","323","San Pedro Ocotepec",69,0.0,0.0,16.9554,-95.8467,51.6506,"Alto",0.808777
"Maíz","12","Guerrero","054","San Miguel Totolapan",3418,167543000.0,0.0,18.1613,-100.391,43.5196,"Muy alto",0.681456
"Maíz","31","Yucatán","004","Baca",3,0.0,0.0,21.1095,-89.3994,55.0269,"Bajo",0.861645
"Maíz","30","Veracruz de Ignacio de la Llave","194","Villa Aldama",884,0.0,0.0,19.6489,-97.223,53.0743,"Medio",0.83107
"Maíz","31","Yucatán","026","Dzemul",3,0.0,0.0,21.2115,-89.3088,55.0889,"Bajo",0.862615
"Maíz","31","Yucatán","093","Tixkokob",36,0.0,0.0,21.0026,-89.395,56.8232,"Muy bajo",0.889773
"Maíz","20","Oaxaca","246","San Mateo Cajonos",111,0.0,0.0,17.1618,-96.209,52.9865,"Medio",0.829694
"Maíz","31","Yucatán","052","Motul",96,0.0,0.0,21.0956,-89.2839,55.3839,"Bajo",0.867234
"Maíz","12","Guerrero","062","Tlacoachistlahuaca",2417,34294500.0,0.0,16.8099,-98.3018,42.9498,"Muy alto",0.672534
"Maíz","31","Yucatán","082","Telchac Pueblo",5,0.0,0.0,21.2033,-89.2713,55.3706,"Bajo",0.867027
"Maíz","31","Yucatán","068","Sinanché",10,0.0,0.0,21.2256,-89.1858,54.3186,"Medio",0.850554
"Maíz","30","Veracruz de Ignacio de la Llave","072","Huayacocotla",2226,0.0,0.0,20.5373,-98.4791,52.3386,"Alto",0.81955
"Maíz","31","Yucatán","095","Tixpéhual",13,0.0,0.0,20.9782,-89.4419,55.0001,"Bajo",0.861226
"Maíz","20","Oaxaca","216","San Juan Tabaá",90,0.0,0.0,17.305,-96.207,53.1761,"Medio",0.832664
"Maíz","20","Oaxaca","275","San Miguel Quetzaltepec",120,395568.0,0.0,16.9755,-95.7617,49.0607,"Alto",0.768222
"Maíz","30","Veracruz de Ignacio de la Llave","170","Texcatepec",1886,12475400.0,0.0,20.5848,-98.3646,46.2968,"Muy alto",0.724943
"Maíz","20","Oaxaca","471","Santiago Lalopa",51,0.0,0.0,17.418,-96.2486,54.1299,"Medio",0.847599
"Maíz","20","Oaxaca","443","Santa María Yavesía",63,0.0,0.0,17.2342,-96.4295,55.8759,"Bajo",0.874939
"Maíz","30","Veracruz de Ignacio de la Llave","076","Ilamatlán",1553,9007050.0,0.0,20.781,-98.4433,45.6067,"Muy alto",0.714137
"Maíz","12","Guerrero","074","Zitlala",2855,21897400.0,0.0,17.6903,-99.1852,47.1158,"Muy alto",0.737768
"Maíz","25","Sinaloa","017","Sinaloa",1863,0.0,0.0,25.8224,-108.222,53.486,"Medio",0.837517
"Maíz","20","Oaxaca","247","Capulálpam de Méndez",54,0.0,0.0,17.3064,-96.446,57.6975,"Muy bajo",0.903463
"Maíz","12","Guerrero","079","José Joaquín de Herrera",2371,17942500.0,0.0,17.4487,-99.0244,40.1206,"Muy alto",0.628232
"Maíz","30","Veracruz de Ignacio de la Llave","198","Zacualpan",743,5704620.0,0.0,20.4337,-98.3487,48.9018,"Alto",0.765734
"Maíz","30","Veracruz de Ignacio de la Llave","202","Zontecomatlán de López y Fuentes",2053,16916900.0,0.0,20.762,-98.3429,47.0184,"Muy alto",0.736243
"Maíz","20","Oaxaca","196","San Juan Evangelista Analco",35,0.0,0.0,17.4058,-96.5379,55.317,"Bajo",0.866187
"Maíz","20","Oaxaca","267","San Miguel del Río",49,0.0,0.0,17.3217,-96.5692,54.9866,"Bajo",0.861013
"Maíz","31","Yucatán","048","Maxcanú",137,0.0,0.0,20.5851,-90.0006,53.7754,"Medio",0.842048
"Maíz","31","Yucatán","033","Halachó",222,0.0,0.0,20.4778,-90.0821,52.11,"Alto",0.815969
"Maíz","31","Yucatán","055","Opichén",383,0.0,0.0,20.5507,-89.8562,53.748,"Medio",0.841618
"Maíz","31","Yucatán","045","Kopomá",81,0.0,0.0,20.649,-89.8995,54.6743,"Bajo",0.856123
"Maíz","12","Guerrero","024","Cualác",1215,0.0,0.0,17.7428,-98.6607,50.1261,"Alto",0.784906
"Maíz","20","Oaxaca","432","Santa María Temaxcalapa",33,0.0,0.0,17.3811,-96.1625,54.9435,"Bajo",0.860339
"Maíz","20","Oaxaca","517","Santo Domingo Tepuxtepec",743,3982400.0,0.0,16.9569,-96.0554,46.671,"Muy alto",0.730803
"Maíz","20","Oaxaca","231","San Lucas Camotlán",267,1484320.0,0.0,16.9432,-95.7131,47.167,"Muy alto",0.73857
"Maíz","12","Guerrero","044","Mochitlán",1506,0.0,0.0,17.4724,-99.3713,53.0827,"Medio",0.831201
"Maíz","07","Chiapas","107","Villa Corzo",6063,0.0,0.0,16.1848,-93.2677,51.1558,"Alto",0.801029
"Maíz","20","Oaxaca","109","San Antonio Nanahuatípam",4,0.0,0.0,18.1303,-97.1236,54.5196,"Medio",0.853702
"Maíz","20","Oaxaca","558","Valerio Trujano",2,0.0,0.0,17.7717,-96.9802,53.9058,"Medio",0.844089
"Maíz","20","Oaxaca","437","Santa María Tlahuitoltepec",424,0.0,0.0,17.0975,-96.0633,50.3661,"Alto",0.788662
"Maíz","20","Oaxaca","457","Santiago Camotlán",465,0.0,0.0,17.4463,-96.1847,51.7342,"Alto",0.810085
"Maíz","20","Oaxaca","337","San Pedro y San Pablo Ayutla",570,2369190.0,0.0,17.0272,-96.0771,47.2293,"Muy alto",0.739546
"Maíz","20","Oaxaca","042","Ixtlán de Juárez",544,0.0,0.0,17.3315,-96.4878,54.4054,"Medio",0.851913
"Maíz","31","Yucatán","092","Tixcacalcupul",392,2177920.0,0.0,20.5371,-88.2703,48.9458,"Alto",0.766423
"Maíz","31","Yucatán","021","Chichimilá",418,0.0,0.0,20.6313,-88.2174,50.1713,"Alto",0.785613
"Maíz","12","Guerrero","040","Leonardo Bravo",2997,0.0,0.0,17.6608,-99.6773,51.152,"Alto",0.800968
"Maíz","13","Hidalgo","011","Atlapexco",1592,0.0,0.0,21.0171,-98.3482,52.727,"Medio",0.825631
"Maíz","13","Hidalgo","026","Huazalingo",1363,0.0,0.0,20.9803,-98.5078,52.3889,"Alto",0.820337
"Maíz","07","Chiapas","112","San Juan Cancuc",397,1679750.0,0.0,16.8922,-92.372,44.1094,"Muy alto",0.690691
"Maíz","07","Chiapas","024","Chanal",75,515055.0,0.0,16.6601,-92.2599,46.4379,"Muy alto",0.727153
"Maíz","20","Oaxaca","100","San Andrés Yaá",44,0.0,0.0,17.2926,-96.1536,50.0843,"Alto",0.78425
"Maíz","07","Chiapas","122","El Parral",1578,0.0,0.0,16.3662,-93.0067,53.5005,"Medio",0.837743
"Maíz","31","Yucatán","102","Valladolid",1057,0.0,0.0,20.6897,-88.201,54.5171,"Medio",0.853662
"Maíz","07","Chiapas","038","Huixtán",1449,9041400.0,0.0,16.7122,-92.4546,48.5316,"Muy alto",0.759937
"Maíz","07","Chiapas","064","Oxchuc",1577,3918400.0,0.0,16.7861,-92.3349,40.8341,"Muy alto",0.639404
"Maíz","13","Hidalgo","078","Xochiatipan",3476,18451600.0,0.0,20.8355,-98.2845,48.6937,"Muy alto",0.762476
"Maíz","07","Chiapas","004","Altamirano",1383,0.0,0.0,16.7359,-92.0386,49.7841,"Alto",0.779549
"Maíz","31","Yucatán","010","Cantamayec",25,138880.0,0.0,20.4706,-89.0809,49.0619,"Alto",0.76824
"Maíz","12","Guerrero","023","Cuajinicuilapa",1032,0.0,0.0,16.472,-98.4167,51.7467,"Alto",0.810281
"Maíz","13","Hidalgo","037","Metztitlán",1137,0.0,0.0,20.5947,-98.7641,52.9107,"Medio",0.828508
"Maíz","13","Hidalgo","032","Jaltocán",369,0.0,0.0,21.1332,-98.5384,53.3225,"Medio",0.834957
"Maíz","20","Oaxaca","200","San Juan Juquila Mixes",442,0.0,0.0,16.9356,-95.9188,49.1404,"Alto",0.769471
"Maíz","31","Yucatán","019","Chemax",1884,6493050.0,0.0,20.655,-87.9373,48.7793,"Alto",0.763817
"Maíz","13","Hidalgo","080","Yahualica",2832,15281600.0,0.0,20.9516,-98.3829,48.8627,"Alto",0.765121
"Maíz","20","Oaxaca","156","San Ildefonso Villa Alta",165,0.0,0.0,17.339,-96.153,54.2832,"Medio",0.849999
"Maíz","31","Yucatán","049","Mayapán",325,847615.0,0.0,20.4687,-89.2152,46.5054,"Muy alto",0.72821
"Maíz","31","Yucatán","022","Chikindzonot",871,7086650.0,0.0,20.3337,-88.4865,49.0889,"Alto",0.768665
"Maíz","31","Yucatán","069","Sotuta",486,0.0,0.0,20.595,-89.0067,52.1658,"Alto",0.816844
"Maíz","20","Oaxaca","003","Asunción Cacalotepec",150,0.0,0.0,17.0353,-95.9566,49.9452,"Alto",0.782072
"Maíz","20","Oaxaca","031","Tamazulápam del Espíritu Santo",286,0.0,0.0,17.0544,-96.0651,50.8077,"Alto",0.795578
"Maíz","13","Hidalgo","046","San Felipe Orizatlán",2259,0.0,0.0,21.1709,-98.6078,52.8045,"Medio",0.826845
"Maíz","31","Yucatán","104","Yaxcabá",1407,0.0,0.0,20.5491,-88.8272,49.3282,"Alto",0.772412
"Maíz","31","Yucatán","081","Tekom",96,0.0,0.0,20.6022,-88.2644,50.9302,"Alto",0.797495
"Maíz","20","Oaxaca","223","San Juan Yatzona",37,0.0,0.0,17.4024,-96.1692,54.8479,"Bajo",0.858841
"Maíz","13","Hidalgo","028","Huejutla de Reyes",2852,0.0,0.0,21.1394,-98.4205,53.6583,"Medio",0.840214
"Maíz","13","Hidalgo","025","Huautla",3570,0.0,0.0,21.0314,-98.2868,50.7156,"Alto",0.794135
"Maíz","32","Zacatecas","054","Villa Hidalgo",1082,0.0,0.0,22.3571,-101.713,55.0441,"Bajo",0.861915
"Maíz","20","Oaxaca","435","Santa María Tepantlali",354,2191410.0,0.0,16.9975,-96.0101,48.4846,"Muy alto",0.759201
"Maíz","31","Yucatán","014","Cuncunul",135,0.0,0.0,20.6412,-88.2966,52.6031,"Alto",0.823692
